,0
11395,0
11396,1
11397,1
11398,0
11399,0
11400,0
11401,0
11402,0
11403,0
11404,0
11405,0
11406,1
11407,0
11408,0
11409,0
11410,0
11411,0
11412,1
11413,0
11414,0
11415,1
11416,0
11417,0
11418,0
11419,1
11420,0
11421,0
11422,1
11423,1
11424,0
11425,0
11426,0
11427,0
11428,0
11429,0
11430,0
11431,1
11432,0
11433,0
11434,0
11435,1
11436,0
11437,0
11438,1
11439,0
11440,0
11441,0
11442,0
11443,0
11444,1
11445,0
11446,0
11447,0
11448,0
11449,0
11450,0
11451,1
11452,1
11453,0
11454,0
11455,1
11456,0
11457,1
11458,0
11459,0
11460,0
11461,0
11462,0
11463,0
11464,0
11465,0
11466,1
11467,1
11468,1
11469,0
11470,0
11471,0
11472,0
11473,0
11474,0
11475,1
11476,0
11477,0
11478,0
11479,0
11480,0
11481,0
11482,1
11483,0
11484,0
11485,0
11486,0
11487,1
11488,0
11489,0
11490,0
11491,1
11492,0
11493,0
11494,1
11495,1
11496,0
11497,0
11498,0
11499,1
11500,0
11501,0
11502,1
11503,0
11504,0
11505,0
11506,1
11507,0
11508,0
11509,0
11510,0
11511,1
11512,1
11513,0
11514,1
11515,0
11516,0
11517,0
11518,0
11519,0
11520,1
11521,0
11522,0
11523,0
11524,0
11525,0
11526,0
11527,0
11528,0
11529,1
11530,1
11531,1
11532,0
11533,1
11534,1
11535,0
11536,0
11537,0
11538,0
11539,0
11540,1
11541,0
11542,0
11543,0
11544,1
11545,0
11546,0
11547,1
11548,0
11549,0
11550,0
11551,0
11552,0
11553,1
11554,1
11555,0
11556,0
11557,1
11558,1
11559,1
11560,0
11561,1
11562,0
11563,0
11564,1
11565,0
11566,0
11567,0
11568,0
11569,0
11570,1
11571,0
11572,0
11573,0
11574,0
11575,0
11576,0
11577,0
11578,0
11579,0
11580,0
11581,0
11582,0
11583,1
11584,1
11585,1
11586,0
11587,1
11588,1
11589,0
11590,0
11591,0
11592,1
11593,0
11594,0
11595,0
11596,0
11597,0
11598,1
11599,0
11600,0
11601,0
11602,1
11603,0
11604,1
11605,0
11606,1
11607,1
11608,0
11609,1
11610,0
11611,1
11612,0
11613,0
11614,0
11615,0
11616,0
11617,0
11618,1
11619,0
11620,0
11621,0
11622,0
11623,0
11624,1
11625,1
11626,0
11627,1
11628,0
11629,1
11630,0
11631,0
11632,0
11633,0
11634,0
11635,1
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,0
11644,0
11645,0
11646,1
11647,1
11648,1
11649,0
11650,0
11651,1
11652,0
11653,1
11654,0
11655,1
11656,0
11657,1
11658,0
11659,1
11660,0
11661,0
11662,1
11663,0
11664,0
11665,0
11666,0
11667,1
11668,0
11669,0
11670,0
11671,0
11672,1
11673,0
11674,0
11675,0
11676,0
11677,0
11678,0
11679,0
11680,0
11681,0
11682,0
11683,0
11684,0
11685,0
11686,0
11687,1
11688,0
11689,0
11690,1
11691,0
11692,0
11693,0
11694,0
11695,1
11696,0
11697,0
11698,0
11699,0
11700,0
11701,1
11702,1
11703,1
11704,0
11705,0
11706,1
11707,0
11708,1
11709,0
11710,0
11711,1
11712,0
11713,0
11714,1
11715,0
11716,0
11717,0
11718,0
11719,0
11720,0
11721,1
11722,0
11723,0
11724,0
11725,1
11726,1
11727,0
11728,0
11729,1
11730,0
11731,0
11732,0
11733,0
11734,0
11735,0
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,1
11743,0
11744,0
11745,1
11746,1
11747,0
11748,0
11749,1
11750,1
11751,0
11752,1
11753,0
11754,1
11755,1
11756,0
11757,1
11758,1
11759,0
11760,1
11761,0
11762,1
11763,0
11764,0
11765,1
11766,0
11767,0
11768,0
11769,0
11770,0
11771,1
11772,1
11773,1
11774,1
11775,0
11776,0
11777,0
11778,1
11779,0
11780,0
11781,0
11782,1
11783,0
11784,1
11785,0
11786,0
11787,0
11788,0
11789,0
11790,0
11791,0
11792,0
11793,1
11794,0
11795,1
11796,1
11797,1
11798,0
11799,0
11800,0
11801,1
11802,0
11803,1
11804,1
11805,0
11806,0
11807,0
11808,0
11809,1
11810,0
11811,0
11812,0
11813,1
11814,0
11815,1
11816,0
11817,0
11818,0
11819,1
11820,1
11821,0
11822,0
11823,1
11824,1
11825,1
11826,0
11827,0
11828,0
11829,1
11830,0
11831,0
11832,0
11833,0
11834,0
11835,0
11836,0
11837,1
11838,0
11839,0
11840,0
11841,0
11842,0
11843,0
11844,0
11845,1
11846,0
11847,0
11848,0
11849,0
11850,0
11851,1
11852,0
11853,1
11854,0
11855,0
11856,0
11857,0
11858,0
11859,0
11860,0
11861,1
11862,0
11863,1
11864,1
11865,0
11866,1
11867,0
11868,0
11869,1
11870,0
11871,1
11872,0
11873,1
11874,0
11875,0
11876,0
11877,0
11878,1
11879,0
11880,0
11881,1
11882,1
11883,0
11884,0
11885,0
11886,0
11887,1
11888,0
11889,0
11890,1
11891,0
11892,0
11893,0
11894,1
11895,0
11896,1
11897,0
11898,0
11899,1
11900,0
11901,1
11902,0
11903,0
11904,0
11905,0
11906,0
11907,0
11908,0
11909,1
11910,0
11911,0
11912,0
11913,0
11914,0
11915,0
11916,0
11917,0
11918,0
11919,0
11920,1
11921,0
11922,1
11923,0
11924,0
11925,1
11926,1
11927,0
11928,0
11929,0
11930,1
11931,0
11932,1
11933,0
11934,0
11935,1
11936,0
11937,1
11938,0
11939,1
11940,0
11941,1
11942,1
11943,0
11944,0
11945,0
11946,0
11947,0
11948,0
11949,1
11950,0
11951,0
11952,1
11953,0
11954,1
11955,0
11956,1
11957,0
11958,1
11959,1
11960,0
11961,0
11962,1
11963,1
11964,1
11965,0
11966,1
11967,1
11968,0
11969,0
11970,0
11971,1
11972,0
11973,1
11974,0
11975,0
11976,0
11977,1
11978,0
11979,0
11980,0
11981,1
11982,1
11983,1
11984,1
11985,1
11986,0
11987,0
11988,0
11989,1
11990,1
11991,0
11992,0
11993,0
11994,1
11995,0
11996,0
11997,1
11998,0
11999,0
12000,1
12001,0
12002,0
12003,0
12004,0
12005,1
12006,0
12007,0
12008,1
12009,1
12010,0
12011,1
12012,1
12013,1
12014,1
12015,0
12016,1
12017,1
12018,0
12019,1
12020,0
12021,0
12022,0
12023,0
12024,1
12025,0
12026,0
12027,1
12028,0
12029,0
12030,0
12031,0
12032,1
12033,1
12034,0
12035,1
12036,0
12037,0
12038,0
12039,1
12040,1
12041,0
12042,0
12043,1
12044,1
12045,0
12046,0
12047,1
12048,0
12049,1
12050,0
12051,0
12052,0
12053,1
12054,1
12055,0
12056,0
12057,0
12058,0
12059,0
12060,0
12061,0
12062,0
12063,0
12064,0
12065,1
12066,0
12067,0
12068,0
12069,1
12070,1
12071,1
12072,0
12073,1
12074,1
12075,0
12076,0
12077,1
12078,0
12079,1
12080,0
12081,0
12082,0
12083,0
12084,0
12085,0
12086,0
12087,0
12088,0
12089,1
12090,0
12091,1
12092,0
12093,0
12094,0
12095,0
12096,0
12097,0
12098,0
12099,0
12100,0
12101,1
12102,0
12103,1
12104,0
12105,0
12106,0
12107,0
12108,0
12109,0
12110,1
12111,0
12112,1
12113,1
12114,0
12115,1
12116,0
12117,0
12118,0
12119,0
12120,0
12121,0
12122,0
12123,1
12124,1
12125,0
12126,1
12127,1
12128,0
12129,1
12130,0
12131,0
12132,1
12133,0
12134,0
12135,1
12136,0
12137,0
12138,0
12139,0
12140,0
12141,0
12142,1
12143,0
12144,0
12145,1
12146,0
12147,0
12148,0
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,1
12158,0
12159,0
12160,1
12161,0
12162,1
12163,0
12164,0
12165,1
12166,0
12167,0
12168,0
12169,0
12170,1
12171,0
12172,0
12173,0
12174,1
12175,1
12176,1
12177,0
12178,0
12179,0
12180,1
12181,0
12182,1
12183,0
12184,0
12185,1
12186,0
12187,1
12188,0
12189,0
12190,1
12191,1
12192,0
12193,0
12194,0
12195,0
12196,0
12197,0
12198,0
12199,0
12200,0
12201,0
12202,1
12203,0
12204,0
12205,1
12206,0
12207,1
12208,1
12209,1
12210,0
12211,1
12212,0
12213,1
12214,0
12215,0
12216,1
12217,0
12218,0
12219,1
12220,1
12221,0
12222,1
12223,0
12224,1
12225,0
12226,0
12227,1
12228,0
12229,0
12230,0
12231,0
12232,1
12233,0
12234,0
12235,0
12236,1
12237,1
12238,1
12239,0
12240,0
12241,1
12242,1
12243,1
12244,0
12245,1
12246,0
12247,1
12248,1
12249,0
12250,0
12251,0
12252,0
12253,0
12254,0
12255,1
12256,1
12257,1
12258,0
12259,0
12260,0
12261,0
12262,1
12263,1
12264,1
12265,0
12266,0
12267,0
12268,1
12269,0
12270,0
12271,1
12272,0
12273,0
12274,0
12275,0
12276,1
12277,0
12278,0
12279,0
12280,0
12281,1
12282,0
12283,1
12284,0
12285,0
12286,1
12287,0
12288,0
12289,0
12290,0
12291,0
12292,0
12293,0
12294,1
12295,1
12296,0
12297,0
12298,0
12299,0
12300,0
12301,0
12302,1
12303,1
12304,0
12305,0
12306,0
12307,0
12308,0
12309,1
12310,0
12311,1
12312,0
12313,1
12314,1
12315,1
12316,0
12317,1
12318,1
12319,1
12320,0
12321,0
12322,0
12323,0
12324,1
12325,1
12326,1
12327,1
12328,1
12329,0
12330,0
12331,0
12332,0
12333,0
12334,1
12335,0
12336,0
12337,1
12338,0
12339,0
12340,0
12341,0
12342,0
12343,0
12344,0
12345,0
12346,0
12347,0
12348,0
12349,0
12350,1
12351,0
12352,1
12353,0
12354,0
12355,0
12356,0
12357,1
12358,1
12359,1
12360,0
12361,0
12362,1
12363,1
12364,0
12365,0
12366,0
12367,0
12368,0
12369,0
12370,0
12371,0
12372,0
12373,1
12374,0
12375,0
12376,0
12377,0
12378,0
12379,1
12380,0
12381,0
12382,0
12383,1
12384,1
12385,0
12386,0
12387,1
12388,0
12389,0
12390,0
12391,1
12392,0
12393,0
12394,0
12395,1
12396,0
12397,0
12398,0
12399,1
12400,0
12401,1
12402,0
12403,1
12404,0
12405,0
12406,0
12407,0
12408,0
12409,0
12410,0
12411,0
12412,1
12413,0
12414,0
12415,0
12416,1
12417,1
12418,0
12419,0
12420,1
12421,0
12422,0
12423,0
12424,1
12425,1
12426,0
12427,0
12428,0
12429,1
12430,1
12431,0
12432,0
12433,0
12434,0
12435,0
12436,0
12437,1
12438,0
12439,1
12440,0
12441,1
12442,0
12443,0
12444,0
12445,0
12446,1
12447,0
12448,0
12449,1
12450,0
12451,1
12452,0
12453,1
12454,1
12455,1
12456,0
12457,1
12458,1
12459,1
12460,0
12461,1
12462,0
12463,0
12464,0
12465,0
12466,0
12467,0
12468,0
12469,0
12470,0
12471,1
12472,0
12473,1
12474,0
12475,0
12476,1
12477,0
12478,0
12479,0
12480,0
12481,1
12482,1
12483,0
12484,0
12485,1
12486,0
12487,0
12488,0
12489,1
12490,0
12491,0
12492,0
12493,1
12494,0
12495,0
12496,0
12497,0
12498,0
12499,0
12500,1
12501,0
12502,0
12503,0
12504,0
12505,0
12506,0
12507,1
12508,0
12509,0
12510,0
12511,1
12512,0
12513,1
12514,0
12515,0
12516,0
12517,1
12518,0
12519,0
12520,0
12521,0
12522,0
12523,0
12524,0
12525,1
12526,1
12527,0
12528,1
12529,0
12530,0
12531,1
12532,1
12533,1
12534,0
12535,1
12536,0
12537,0
12538,0
12539,0
12540,0
12541,1
12542,0
12543,1
12544,0
12545,0
12546,0
12547,0
12548,0
12549,1
12550,0
12551,0
12552,0
12553,0
12554,1
12555,1
12556,0
12557,0
12558,1
12559,0
12560,0
12561,0
12562,0
12563,0
12564,0
12565,0
12566,1
12567,0
12568,1
12569,0
12570,0
12571,0
12572,1
12573,1
12574,0
12575,0
12576,1
12577,0
12578,0
12579,0
12580,1
12581,0
12582,0
12583,0
12584,0
12585,0
12586,0
12587,1
12588,1
12589,0
12590,0
12591,0
12592,0
12593,0
12594,0
12595,1
12596,0
12597,1
12598,1
12599,0
12600,0
12601,1
12602,1
12603,1
12604,0
12605,0
12606,0
12607,0
12608,1
12609,0
12610,0
12611,0
12612,1
12613,0
12614,0
12615,0
12616,1
12617,0
12618,0
12619,0
12620,0
12621,0
12622,1
12623,0
12624,0
12625,1
12626,0
12627,0
12628,0
12629,0
12630,0
12631,1
12632,0
12633,1
12634,1
12635,0
12636,1
12637,0
12638,0
12639,1
12640,0
12641,0
12642,0
12643,0
12644,0
12645,0
12646,1
12647,0
12648,0
12649,0
12650,1
12651,0
12652,0
12653,1
12654,1
12655,0
12656,0
12657,0
12658,0
12659,0
12660,0
12661,1
12662,0
12663,1
12664,1
12665,1
12666,0
12667,1
12668,1
12669,0
12670,0
12671,1
12672,0
12673,1
12674,0
12675,0
12676,0
12677,1
12678,0
12679,1
12680,1
12681,0
12682,1
12683,0
12684,0
12685,0
12686,1
12687,1
12688,0
12689,0
12690,0
12691,1
12692,0
12693,0
12694,0
12695,1
12696,0
12697,0
12698,0
12699,0
12700,0
12701,1
12702,1
12703,1
12704,0
12705,0
12706,0
12707,0
12708,1
12709,1
12710,0
12711,0
12712,0
12713,1
12714,1
12715,1
12716,0
12717,0
12718,0
12719,1
12720,0
12721,0
12722,1
12723,0
12724,1
12725,0
12726,0
12727,1
12728,0
12729,0
12730,1
12731,1
12732,1
12733,0
12734,0
12735,1
12736,0
12737,0
12738,0
12739,0
12740,0
12741,0
12742,0
12743,0
12744,0
12745,0
12746,0
12747,1
12748,1
12749,0
12750,0
12751,0
12752,0
12753,0
12754,0
12755,1
12756,0
12757,0
12758,0
12759,0
12760,0
12761,1
12762,1
12763,0
12764,0
12765,1
12766,0
12767,0
12768,0
12769,0
12770,1
12771,0
12772,0
12773,0
12774,1
12775,0
12776,0
12777,0
12778,0
12779,1
12780,0
12781,0
12782,0
12783,0
12784,0
12785,1
12786,1
12787,0
12788,0
12789,1
12790,0
12791,1
12792,0
12793,0
12794,0
12795,0
12796,0
12797,0
12798,1
12799,0
12800,0
12801,0
12802,0
12803,0
12804,0
12805,1
12806,0
12807,0
12808,1
12809,0
12810,0
12811,0
12812,0
12813,0
12814,0
12815,0
12816,1
12817,1
12818,0
12819,0
12820,0
12821,0
12822,1
12823,1
12824,0
12825,0
12826,0
12827,1
12828,1
12829,0
12830,0
12831,1
12832,1
12833,0
12834,0
12835,1
12836,0
12837,0
12838,0
12839,0
12840,0
12841,0
12842,1
12843,0
12844,0
12845,0
12846,0
12847,1
12848,0
12849,0
12850,0
12851,0
12852,0
12853,0
12854,1
12855,1
12856,0
12857,0
12858,0
12859,0
12860,1
12861,1
12862,1
12863,0
12864,1
12865,0
12866,0
12867,0
12868,0
12869,0
12870,1
12871,0
12872,0
12873,0
12874,0
12875,0
12876,1
12877,1
12878,0
12879,0
12880,0
12881,0
12882,1
12883,0
12884,0
12885,0
12886,0
12887,0
12888,1
12889,1
12890,0
12891,0
12892,1
12893,0
12894,0
12895,0
12896,0
12897,0
12898,0
12899,0
12900,0
12901,0
12902,1
12903,1
12904,1
12905,0
12906,0
12907,0
12908,0
12909,0
12910,0
12911,1
12912,1
12913,0
12914,0
12915,0
12916,0
12917,0
12918,1
12919,0
12920,1
12921,0
12922,0
12923,0
12924,0
12925,0
12926,0
12927,1
12928,1
12929,1
12930,0
12931,1
12932,0
12933,1
12934,0
12935,0
12936,0
12937,1
12938,0
12939,0
12940,1
12941,0
12942,0
12943,0
12944,1
12945,0
12946,0
12947,0
12948,0
12949,0
12950,0
12951,0
12952,0
12953,1
12954,1
12955,0
12956,0
12957,0
12958,0
12959,0
12960,0
12961,0
12962,1
12963,1
12964,0
12965,1
12966,1
12967,1
12968,0
12969,0
12970,1
12971,0
12972,1
12973,0
12974,0
12975,0
12976,0
12977,1
12978,0
12979,0
12980,1
12981,0
12982,0
12983,0
12984,0
12985,0
12986,0
12987,1
12988,1
12989,0
12990,0
12991,0
12992,0
12993,0
12994,1
12995,0
12996,0
12997,1
12998,0
12999,0
13000,1
13001,0
13002,0
13003,0
13004,1
13005,0
13006,0
13007,1
13008,0
13009,0
13010,0
13011,1
13012,0
13013,0
13014,0
13015,1
13016,0
13017,1
13018,1
13019,1
13020,1
13021,1
13022,0
13023,1
13024,0
13025,0
13026,0
13027,0
13028,0
13029,0
13030,0
13031,0
13032,0
13033,1
13034,0
13035,0
13036,0
13037,0
13038,0
13039,0
13040,0
13041,0
13042,1
13043,1
13044,1
13045,0
13046,0
13047,0
13048,1
13049,0
13050,0
13051,0
13052,0
13053,1
13054,0
13055,0
13056,0
13057,1
13058,0
13059,0
13060,1
13061,0
13062,0
13063,0
13064,0
13065,0
13066,1
13067,0
13068,0
13069,0
13070,0
13071,0
13072,0
13073,1
13074,1
13075,0
13076,0
13077,1
13078,0
13079,1
13080,0
13081,1
13082,1
13083,0
13084,0
13085,0
13086,1
13087,0
13088,0
13089,1
13090,0
13091,0
13092,0
13093,0
13094,0
13095,0
13096,1
13097,1
13098,1
13099,1
13100,1
13101,0
13102,0
13103,0
13104,0
13105,1
13106,0
13107,0
13108,1
13109,0
13110,0
13111,0
13112,1
13113,0
13114,0
13115,1
13116,1
13117,1
13118,0
13119,1
13120,0
13121,0
13122,0
13123,1
13124,0
13125,0
13126,1
13127,0
13128,0
13129,0
13130,0
13131,0
13132,0
13133,0
13134,1
13135,1
13136,0
13137,0
13138,0
13139,0
13140,0
13141,1
13142,1
13143,0
13144,0
13145,0
13146,0
13147,0
13148,1
13149,1
13150,0
13151,0
13152,1
13153,0
13154,0
13155,1
13156,1
13157,0
13158,1
13159,1
13160,0
13161,0
13162,0
13163,0
13164,0
13165,1
13166,0
13167,0
13168,0
13169,0
13170,1
13171,0
13172,1
13173,1
13174,0
13175,1
13176,0
13177,0
13178,0
13179,1
13180,0
13181,0
13182,0
13183,1
13184,0
13185,0
13186,0
13187,1
13188,0
13189,0
13190,0
13191,0
13192,0
13193,1
13194,0
13195,0
13196,0
13197,0
13198,0
13199,0
13200,0
13201,1
13202,0
13203,0
13204,1
13205,0
13206,0
13207,0
13208,1
13209,1
13210,1
13211,1
13212,1
13213,0
13214,0
13215,1
13216,0
13217,0
13218,0
13219,0
13220,0
13221,0
13222,0
13223,1
13224,0
13225,0
13226,0
13227,0
13228,1
13229,0
13230,0
13231,0
13232,1
13233,0
13234,0
13235,1
13236,1
13237,1
13238,1
13239,0
13240,0
13241,1
13242,0
13243,0
13244,0
13245,1
13246,0
13247,1
13248,1
13249,1
13250,0
13251,0
13252,1
13253,0
13254,0
13255,0
13256,1
13257,0
13258,0
13259,1
13260,1
13261,0
13262,1
13263,0
13264,0
13265,0
13266,0
13267,0
13268,1
13269,0
13270,0
13271,0
13272,0
13273,0
13274,0
13275,1
13276,1
13277,0
13278,1
13279,1
13280,0
13281,0
13282,0
13283,0
13284,0
13285,0
13286,0
13287,1
13288,1
13289,1
13290,0
13291,1
13292,0
13293,0
13294,0
13295,0
13296,0
13297,0
13298,1
13299,0
13300,1
13301,0
13302,0
13303,0
13304,0
13305,1
13306,0
13307,1
13308,0
13309,1
13310,0
13311,1
13312,0
13313,0
13314,1
13315,1
13316,1
13317,0
13318,1
13319,0
13320,0
13321,0
13322,0
13323,0
13324,1
13325,0
13326,1
13327,0
13328,0
13329,1
13330,0
13331,1
13332,1
13333,0
13334,1
13335,0
13336,0
13337,0
13338,1
13339,0
13340,1
13341,0
13342,0
13343,1
13344,0
13345,0
13346,0
13347,1
13348,0
13349,0
13350,0
13351,0
13352,1
13353,1
13354,0
13355,0
13356,0
13357,0
13358,0
13359,1
13360,0
13361,0
13362,1
13363,0
13364,0
13365,0
13366,0
13367,0
13368,1
13369,0
13370,1
13371,1
13372,0
13373,1
13374,1
13375,0
13376,0
13377,1
13378,1
13379,0
13380,0
13381,0
13382,0
13383,1
13384,0
13385,1
13386,0
13387,0
13388,0
13389,0
13390,0
13391,1
13392,0
13393,0
13394,1
13395,0
13396,1
13397,0
13398,0
13399,0
13400,0
13401,0
13402,0
13403,1
13404,0
13405,1
13406,1
13407,0
13408,1
13409,0
13410,0
13411,0
13412,1
13413,0
13414,0
13415,1
13416,0
13417,0
13418,1
13419,0
13420,0
13421,0
13422,0
13423,0
13424,1
13425,0
13426,0
13427,0
13428,1
13429,1
13430,0
13431,0
13432,1
13433,0
13434,0
13435,0
13436,0
13437,1
13438,1
13439,1
13440,0
13441,0
13442,1
13443,0
13444,0
13445,0
13446,1
13447,0
13448,1
13449,0
13450,0
13451,0
13452,0
13453,0
13454,1
13455,1
13456,1
13457,0
13458,1
13459,1
13460,0
13461,1
13462,1
13463,0
13464,0
13465,0
13466,0
13467,0
13468,0
13469,0
13470,0
13471,1
13472,0
13473,0
13474,0
13475,0
13476,0
13477,1
13478,1
13479,0
13480,1
13481,0
13482,0
13483,0
13484,0
13485,0
13486,0
13487,0
13488,1
13489,0
13490,1
13491,0
13492,0
13493,1
13494,0
13495,0
13496,0
13497,0
13498,0
13499,0
13500,0
13501,0
13502,1
13503,1
13504,0
13505,0
13506,1
13507,0
13508,1
13509,1
13510,0
13511,0
13512,0
13513,0
13514,0
13515,0
13516,0
13517,1
13518,1
13519,1
13520,1
13521,0
13522,0
13523,0
13524,0
13525,0
13526,0
13527,0
13528,0
13529,1
13530,0
13531,0
13532,0
13533,0
13534,0
13535,1
13536,0
13537,0
13538,0
13539,0
13540,0
13541,0
13542,1
13543,0
13544,0
13545,0
13546,0
13547,0
13548,0
13549,0
13550,0
13551,0
13552,0
13553,0
13554,0
13555,0
13556,1
13557,0
13558,1
13559,1
13560,0
13561,0
13562,0
13563,1
13564,0
13565,1
13566,0
13567,0
13568,0
13569,0
13570,0
13571,0
13572,0
13573,0
13574,0
13575,0
13576,1
13577,0
13578,0
13579,0
13580,1
13581,0
13582,0
13583,0
13584,1
13585,0
13586,0
13587,0
13588,0
13589,1
13590,1
13591,1
13592,0
13593,0
13594,0
13595,1
13596,0
13597,0
13598,0
13599,0
13600,1
13601,0
13602,0
13603,1
13604,1
13605,0
13606,0
13607,0
13608,1
13609,0
13610,0
13611,0
13612,0
13613,1
13614,1
13615,1
13616,0
13617,1
13618,1
13619,1
13620,0
13621,0
13622,0
13623,0
13624,1
13625,0
13626,1
13627,1
13628,0
13629,0
13630,0
13631,0
13632,0
13633,1
13634,1
13635,0
13636,1
13637,1
13638,0
13639,0
13640,0
13641,0
13642,0
13643,0
13644,0
13645,1
13646,0
13647,0
13648,1
13649,0
13650,1
13651,1
13652,1
13653,1
13654,1
13655,0
13656,0
13657,1
13658,0
13659,0
13660,0
13661,0
13662,0
13663,1
13664,0
13665,0
13666,0
13667,0
13668,0
13669,1
13670,1
13671,1
13672,1
13673,0
13674,0
13675,1
13676,0
13677,0
13678,1
13679,1
13680,1
13681,0
13682,0
13683,0
13684,0
13685,0
13686,1
13687,1
13688,0
13689,0
13690,0
13691,0
13692,0
13693,0
13694,1
13695,0
13696,0
13697,0
13698,0
13699,0
13700,0
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,0
13709,0
13710,0
13711,1
13712,1
13713,0
13714,0
13715,0
13716,0
13717,1
13718,1
13719,1
13720,0
13721,1
13722,0
13723,1
13724,1
13725,0
13726,0
13727,0
13728,1
13729,1
13730,0
13731,1
13732,0
13733,0
13734,1
13735,0
13736,1
13737,1
13738,0
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,1
13747,0
13748,0
13749,0
13750,0
13751,0
13752,0
13753,0
13754,1
13755,1
13756,0
13757,0
13758,1
13759,0
13760,0
13761,0
13762,0
13763,0
13764,0
13765,0
13766,0
13767,0
13768,0
13769,0
13770,1
13771,1
13772,0
13773,1
13774,1
13775,0
13776,1
13777,0
13778,0
13779,1
13780,0
13781,1
13782,0
13783,0
13784,1
13785,0
13786,1
13787,0
13788,0
13789,0
13790,0
13791,0
13792,0
13793,0
13794,0
13795,0
13796,0
13797,0
13798,1
13799,0
13800,0
13801,0
13802,1
13803,0
13804,0
13805,0
13806,1
13807,0
13808,1
13809,0
13810,0
13811,0
13812,0
13813,1
13814,0
13815,0
13816,0
13817,1
13818,0
13819,0
13820,0
13821,0
13822,0
13823,0
13824,0
13825,0
13826,0
13827,1
13828,0
13829,0
13830,1
13831,0
13832,0
13833,1
13834,0
13835,1
13836,1
13837,0
13838,0
13839,0
13840,1
13841,0
13842,0
13843,1
13844,0
13845,0
13846,1
13847,0
13848,0
13849,0
13850,0
13851,1
13852,1
13853,0
13854,0
13855,0
13856,0
13857,0
13858,0
13859,0
13860,1
13861,0
13862,1
13863,1
13864,1
13865,0
13866,0
13867,0
13868,0
13869,1
13870,1
13871,1
13872,0
13873,1
13874,1
13875,1
13876,0
13877,1
13878,1
13879,0
13880,0
13881,0
13882,0
13883,1
13884,0
13885,0
13886,0
13887,0
13888,0
13889,0
13890,1
13891,1
13892,0
13893,1
13894,1
13895,0
13896,0
13897,0
13898,0
13899,0
13900,0
13901,0
13902,0
13903,1
13904,0
13905,0
13906,0
13907,0
13908,1
13909,0
13910,1
13911,0
13912,0
13913,1
13914,0
13915,0
13916,1
13917,1
13918,1
13919,1
13920,0
13921,1
13922,0
13923,1
13924,1
13925,0
13926,0
13927,0
13928,0
13929,1
13930,0
13931,0
13932,0
13933,1
13934,1
13935,0
13936,0
13937,0
13938,1
13939,1
13940,0
13941,1
13942,0
13943,0
13944,0
13945,1
13946,1
13947,1
13948,0
13949,0
13950,1
13951,0
13952,1
13953,0
13954,0
13955,0
13956,1
13957,0
13958,0
13959,1
13960,1
13961,0
13962,0
13963,1
13964,0
13965,0
13966,0
13967,0
13968,1
13969,1
13970,1
13971,0
13972,0
13973,0
13974,0
13975,0
13976,0
13977,1
13978,0
13979,0
13980,1
13981,1
13982,1
13983,0
13984,1
13985,0
13986,0
13987,0
13988,1
13989,1
13990,0
13991,0
13992,1
13993,1
13994,0
13995,1
13996,0
13997,1
13998,0
13999,1
14000,0
14001,0
14002,1
14003,1
14004,0
14005,0
14006,0
14007,0
14008,1
14009,0
14010,0
14011,0
14012,0
14013,0
14014,1
14015,0
14016,1
14017,0
14018,1
14019,0
14020,0
14021,0
14022,1
14023,1
14024,0
14025,0
14026,0
14027,0
14028,0
14029,0
14030,0
14031,0
14032,1
14033,0
14034,0
14035,0
14036,0
14037,1
14038,1
14039,0
14040,0
14041,1
14042,0
14043,0
14044,0
14045,1
14046,1
14047,0
14048,0
14049,1
14050,0
14051,0
14052,0
14053,1
14054,1
14055,0
14056,0
14057,0
14058,1
14059,0
14060,1
14061,1
14062,1
14063,1
14064,1
14065,1
14066,0
14067,0
14068,1
14069,1
14070,0
14071,0
14072,0
14073,0
14074,0
14075,1
14076,0
14077,0
14078,0
14079,0
14080,0
14081,1
14082,1
14083,1
14084,1
14085,0
14086,0
14087,0
14088,0
14089,0
14090,0
14091,0
14092,0
14093,1
14094,0
14095,0
14096,1
14097,1
14098,0
14099,1
14100,0
14101,1
14102,0
14103,0
14104,1
14105,0
14106,0
14107,0
14108,0
14109,0
14110,0
14111,0
14112,0
14113,0
14114,1
14115,1
14116,1
14117,0
14118,0
14119,1
14120,0
14121,0
14122,0
14123,0
14124,0
14125,0
14126,0
14127,0
14128,1
14129,1
14130,0
14131,0
14132,1
14133,0
14134,1
14135,0
14136,1
14137,0
14138,0
14139,1
14140,0
14141,0
14142,0
14143,1
14144,1
14145,0
14146,0
14147,0
14148,0
14149,0
14150,1
14151,1
14152,0
14153,1
14154,1
14155,0
14156,1
14157,1
14158,0
14159,1
14160,0
14161,0
14162,0
14163,0
14164,0
14165,0
14166,0
14167,0
14168,0
14169,1
14170,1
14171,0
14172,1
14173,0
14174,1
14175,0
14176,1
14177,0
14178,0
14179,1
14180,0
14181,0
14182,0
14183,0
14184,1
14185,0
14186,0
14187,0
14188,0
14189,0
14190,0
14191,0
14192,1
14193,0
